ID;Storey;From;From description;To;To Description;Class;Item code;Type;Cable type 2;Length/qty;Calculated length;Plan unit;Diameter;Weight;To parts list;To cable list;Electrotechnical calculations;System;Neutral wire;Protective wire;PEN wire;Space name;Storey description;Occurrences;Occurrence documents;Occurrence count;Dynamic customer ID;From location;From customer ID;To Customer ID;Replacing product;GUID
#_W1608;1korrus;-KK.L.2.1.3;Ühenduskarp;-KK.A146;Ühenduskarp;Installatsioonikaabel;20235967;XPJ-HF C-Pro 3G2,5;3G2,5;0;3933,618437;m;8,8;141;FALSE;TRUE;TRUE;T810_C;TRUE;TRUE;FALSE;L.2.1.3;1. korrus;TRUE;VMHT_TP_EAH-5-011_1k-aut.drw;1;#_W1608;;KK.L.2.1.3;KK.A146;;7ec1b56a-e59a-4415-8933-2e8aa7dbda1f
#_W1123;3korrus;-KK.L.K3.4;Ühenduskarp;-KK.A309;Ühenduskarp;Installatsioonikaabel;20235967;XPJ-HF C-Pro 3G2,5;3G2,5;0;5368,181964;m;8,8;141;FALSE;TRUE;TRUE;T810_C;TRUE;TRUE;FALSE;L.K3.4;3. korrus;TRUE;VMHT_TP_EAH-5-013_3k-aut.drw;1;#_W1123;;KK.L.K3.4;KK.A309;;44cb9147-8de3-4e56-8dec-b7e192d36e68
#_W1972;1korrus;-KK.L7;Ühenduskarp;-KK.C124;Ühenduskarp;Installatsioonikaabel;20235967;XPJ-HF C-Pro 3G2,5;3G2,5;0;1770,452812;m;8,8;141;FALSE;TRUE;TRUE;T810_C;TRUE;TRUE;FALSE;L7;1. korrus;TRUE;VMHT_TP_EAH-5-011_1k-aut.drw;1;#_W1972;;KK.L7;KK.C124;;891b4328-677d-4548-980c-8e1bb9b54cac
#_W1112;0korrus;-TR0.1;;-XT0.1;Harukarp, pindpaigaldus;Installatsioonikaabel;20235967;XPJ-HF C-Pro 3G2,5;3G2,5;0;753,899376;m;8,8;141;FALSE;TRUE;TRUE;T810_C;TRUE;TRUE;FALSE;L.K0.3;-1. korrus;TRUE;VMHT_TP_EAH-5-010_-1k-aut.drw;1;#_W1112;;TR0.1;XT0.1;;f5ccd4b2-ba17-45da-ad0c-24c528e29aa1
#_W579;0korrus;-TR0.2;;-XT0.2;Harukarp, pindpaigaldus;Installatsioonikaabel;20235967;XPJ-HF C-Pro 3G2,5;3G2,5;0;753,899376;m;8,8;141;FALSE;TRUE;TRUE;T810_C;TRUE;TRUE;FALSE;L.K0.1;-1. korrus;TRUE;VMHT_TP_EAH-5-010_-1k-aut.drw;1;#_W579;;TR0.2;XT0.2;;6ee285a5-f8f3-4f1a-83f2-2977c6bdbca7
#_W1551;1korrus;-TR1.1;;-XT1.1;Harukarp, pindpaigaldus;Installatsioonikaabel;20235967;XPJ-HF C-Pro 3G2,5;3G2,5;0;753,899376;m;8,8;141;FALSE;TRUE;TRUE;T810_C;TRUE;TRUE;FALSE;L.K1.4;1. korrus;TRUE;VMHT_TP_EAH-5-011_1k-aut.drw;1;#_W1551;;TR1.1;XT1.1;;2d2e612e-281e-4c7e-80cd-174dddc804b5
#_W1553;1korrus;-TR1.2;;-XT1.2;Harukarp, pindpaigaldus;Installatsioonikaabel;20235967;XPJ-HF C-Pro 3G2,5;3G2,5;0;753,899376;m;8,8;141;FALSE;TRUE;TRUE;T810_C;TRUE;TRUE;FALSE;L.2.1.3;1. korrus;TRUE;VMHT_TP_EAH-5-011_1k-aut.drw;1;#_W1553;;TR1.2;XT1.2;;e0fdf20b-e3fc-401b-af20-7506d535a562
#_W1550;1korrus;-TR1.3;;-XT1.3;Harukarp, pindpaigaldus;Installatsioonikaabel;20235967;XPJ-HF C-Pro 3G2,5;3G2,5;0;753,899376;m;8,8;141;FALSE;TRUE;TRUE;T810_C;TRUE;TRUE;FALSE;L.2.1.3;1. korrus;TRUE;VMHT_TP_EAH-5-011_1k-aut.drw;1;#_W1550;;TR1.3;XT1.3;;794de44f-c727-4e31-87ae-75a7bc2188d3
#_W1549;1korrus;-TR1.4;;-XT1.4;Harukarp, pindpaigaldus;Installatsioonikaabel;20235967;XPJ-HF C-Pro 3G2,5;3G2,5;0;753,899376;m;8,8;141;FALSE;TRUE;TRUE;T810_C;TRUE;TRUE;FALSE;L.3.1.1;1. korrus;TRUE;VMHT_TP_EAH-5-011_1k-aut.drw;1;#_W1549;;TR1.4;XT1.4;;eefbbb82-22e8-4305-af48-6e39be0be3be
#_W1548;1korrus;-TR1.5;;-XT1.5;Harukarp, pindpaigaldus;Installatsioonikaabel;20235967;XPJ-HF C-Pro 3G2,5;3G2,5;0;753,899376;m;8,8;141;FALSE;TRUE;TRUE;T810_C;TRUE;TRUE;FALSE;L.5.1.1;1. korrus;TRUE;VMHT_TP_EAH-5-011_1k-aut.drw;1;#_W1548;;TR1.5;XT1.5;;0dbc0aec-b4f1-4506-a966-8bb50e6a519d
#_W1547;1korrus;-TR1.6;;-XT1.6;Harukarp, pindpaigaldus;Installatsioonikaabel;20235967;XPJ-HF C-Pro 3G2,5;3G2,5;0;753,899376;m;8,8;141;FALSE;TRUE;TRUE;T810_C;TRUE;TRUE;FALSE;L7;1. korrus;TRUE;VMHT_TP_EAH-5-011_1k-aut.drw;1;#_W1547;;TR1.6;XT1.6;;4a00c0ce-e727-4e4f-a9c3-ab348015c227
#_W1554;1korrus;-TR1.7;;-XT1.7;Harukarp, pindpaigaldus;Installatsioonikaabel;20235967;XPJ-HF C-Pro 3G2,5;3G2,5;0;753,899376;m;8,8;141;FALSE;TRUE;TRUE;T810_C;TRUE;TRUE;FALSE;L7;1. korrus;TRUE;VMHT_TP_EAH-5-011_1k-aut.drw;1;#_W1554;;TR1.7;XT1.7;;c8e11e8f-b9d5-4f1e-81d4-42b2c6a743bb
#1_W67;2korrus;-TR2.1;;-XT2.1;Harukarp, pindpaigaldus;Installatsioonikaabel;20235967;XPJ-HF C-Pro 3G2,5;3G2,5;0;753,899376;m;8,8;141;FALSE;TRUE;TRUE;T810_C;TRUE;TRUE;FALSE;L.K2.1;2. korrus;TRUE;VMHT_TP_EAH-5-012_2k-aut.drw;1;#1_W67;;TR2.1;XT2.1;;fbc9c527-940a-4b24-9264-99772078ddaf
#1_W66;2korrus;-TR2.2;;-XT2.2;Harukarp, pindpaigaldus;Installatsioonikaabel;20235967;XPJ-HF C-Pro 3G2,5;3G2,5;0;753,899376;m;8,8;141;FALSE;TRUE;TRUE;T810_C;TRUE;TRUE;FALSE;L2.1.2;2. korrus;TRUE;VMHT_TP_EAH-5-012_2k-aut.drw;1;#1_W66;;TR2.2;XT2.2;;339953fa-0faf-40b6-9fc6-2e079bc36ca9
#1_W65;2korrus;-TR2.3;;-XT2.3;Harukarp, pindpaigaldus;Installatsioonikaabel;20235967;XPJ-HF C-Pro 3G2,5;3G2,5;0;753,899376;m;8,8;141;FALSE;TRUE;TRUE;T810_C;TRUE;TRUE;FALSE;L.2.1.1;2. korrus;TRUE;VMHT_TP_EAH-5-012_2k-aut.drw;1;#1_W65;;TR2.3;XT2.3;;2b626f7c-b08f-41a6-9b6f-ca7867ae85d9
#1_W64;2korrus;-TR2.4;;-XT2.4;Harukarp, pindpaigaldus;Installatsioonikaabel;20235967;XPJ-HF C-Pro 3G2,5;3G2,5;0;753,899376;m;8,8;141;FALSE;TRUE;TRUE;T810_C;TRUE;TRUE;FALSE;L.3.4.2;2. korrus;TRUE;VMHT_TP_EAH-5-012_2k-aut.drw;1;#1_W64;;TR2.4;XT2.4;;2403fce7-26b3-41c7-9a88-602dd9e46075
#_W1674;2korrus;-TR2.5;;-XT2.5;Harukarp, pindpaigaldus;Installatsioonikaabel;20235967;XPJ-HF C-Pro 3G2,5;3G2,5;0;753,899376;m;8,8;141;FALSE;TRUE;TRUE;T810_C;TRUE;TRUE;FALSE;L.3.4.2;2. korrus;TRUE;VMHT_TP_EAH-5-012_2k-aut.drw;1;#_W1674;;TR2.5;XT2.5;;d5afcd35-e788-4aa8-877c-e063a17f557d
#1_W63;2korrus;-TR2.6;;-XT2.6;Harukarp, pindpaigaldus;Installatsioonikaabel;20235967;XPJ-HF C-Pro 3G2,5;3G2,5;0;753,899376;m;8,8;141;FALSE;TRUE;TRUE;T810_C;TRUE;TRUE;FALSE;L.K2.2;2. korrus;TRUE;VMHT_TP_EAH-5-012_2k-aut.drw;1;#1_W63;;TR2.6;XT2.6;;defbdcf7-b179-40a8-a9d9-a995b8e7f92d
#_W1675;2korrus;-TR2.7;;-XT2.7;Harukarp, pindpaigaldus;Installatsioonikaabel;20235967;XPJ-HF C-Pro 3G2,5;3G2,5;0;753,899376;m;8,8;141;FALSE;TRUE;TRUE;T810_C;TRUE;TRUE;FALSE;L.K2.3;2. korrus;TRUE;VMHT_TP_EAH-5-012_2k-aut.drw;1;#_W1675;;TR2.7;XT2.7;;a48c768d-f718-42ed-a712-f91cc48d25da
#1_W62;2korrus;-TR2.8;;-XT2.8;Harukarp, pindpaigaldus;Installatsioonikaabel;20235967;XPJ-HF C-Pro 3G2,5;3G2,5;0;753,899376;m;8,8;141;FALSE;TRUE;TRUE;T810_C;TRUE;TRUE;FALSE;L.6;2. korrus;TRUE;VMHT_TP_EAH-5-012_2k-aut.drw;1;#1_W62;;TR2.8;XT2.8;;09e0fa25-b1a9-4d33-8cf9-15703fe9e641
#_W1679;2korrus;-TR2.9;;-XT2.9;Harukarp, pindpaigaldus;Installatsioonikaabel;20235967;XPJ-HF C-Pro 3G2,5;3G2,5;0;753,899376;m;8,8;141;FALSE;TRUE;TRUE;T810_C;TRUE;TRUE;FALSE;L.6;2. korrus;TRUE;VMHT_TP_EAH-5-012_2k-aut.drw;1;#_W1679;;TR2.9;XT2.9;;3e51b7e5-af7a-4193-bce4-0b9fa21f9c78
#_W403;2korrus;-TR2.10;;-XT2.10;Harukarp, pindpaigaldus;Installatsioonikaabel;20235967;XPJ-HF C-Pro 3G2,5;3G2,5;0;753,899376;m;8,8;141;FALSE;TRUE;TRUE;T810_C;TRUE;TRUE;FALSE;L.K2.1;2. korrus;TRUE;VMHT_TP_EAH-5-012_2k-aut.drw;1;#_W403;;TR2.10;XT2.10;;3aaca405-03b2-4fde-9afc-35b633e3eb51
#1_W55;3korrus;-TR3.1;;-XT3.1;Harukarp, pindpaigaldus;Installatsioonikaabel;20235967;XPJ-HF C-Pro 3G2,5;3G2,5;0;753,899376;m;8,8;141;FALSE;TRUE;TRUE;T810_C;TRUE;TRUE;FALSE;L.10.2;3. korrus;TRUE;VMHT_TP_EAH-5-013_3k-aut.drw;1;#1_W55;;TR3.1;XT3.1;;eb979fb2-5727-45fa-939e-5d8910b65c6e
#1_W54;3korrus;-TR3.2;;-XT3.2;Harukarp, pindpaigaldus;Installatsioonikaabel;20235967;XPJ-HF C-Pro 3G2,5;3G2,5;0;753,899376;m;8,8;141;FALSE;TRUE;TRUE;T810_C;TRUE;TRUE;FALSE;L.K3.2;3. korrus;TRUE;VMHT_TP_EAH-5-013_3k-aut.drw;1;#1_W54;;TR3.2;XT3.2;;1df4116c-081f-4d5a-8cf4-fe757afaf6d7
#1_W61;3korrus;-TR3.3;;-XT3.3;Harukarp, pindpaigaldus;Installatsioonikaabel;20235967;XPJ-HF C-Pro 3G2,5;3G2,5;0;753,899376;m;8,8;141;FALSE;TRUE;TRUE;T810_C;TRUE;TRUE;FALSE;L.K3.4;3. korrus;TRUE;VMHT_TP_EAH-5-013_3k-aut.drw;1;#1_W61;;TR3.3;XT3.3;;1df2b2d2-e406-4ff5-86d7-df889580e8e3
#_W932;4korrus;-TR4.1;;-XT4.1;Harutoos seinas, pindpaigaldus;Installatsioonikaabel;20235967;XPJ-HF C-Pro 3G2,5;3G2,5;0;1748,76321;m;8,8;141;FALSE;TRUE;TRUE;T810_C;TRUE;TRUE;FALSE;B439;4. korrus;TRUE;VMHT_TP_EAH-5-014_4k-aut.drw;1;#_W932;;TR4.1;XT4.1;;dd9588c2-450b-4c8d-b5be-6a18c1be03cc
#_W1672;4korrus;-TR4.2;;-XT4.2;Harukarp, pindpaigaldus;Installatsioonikaabel;20235967;XPJ-HF C-Pro 3G2,5;3G2,5;0;1748,76321;m;8,8;141;FALSE;TRUE;TRUE;T810_C;TRUE;TRUE;FALSE;B439;4. korrus;TRUE;VMHT_TP_EAH-5-014_4k-aut.drw;1;#_W1672;;TR4.2;XT4.2;;ea309b1d-da28-42ca-896b-44a72e982c78
#_W741;5korrus;-TR5.1;;-XT5.1;Harukarp, pindpaigaldus;Installatsioonikaabel;20235967;XPJ-HF C-Pro 3G2,5;3G2,5;0;1427,439614;m;8,8;141;FALSE;TRUE;TRUE;T810_C;TRUE;TRUE;FALSE;B549;5. korrus;TRUE;VMHT_TP_EAH-5-015_5k-aut.drw;1;#_W741;;TR5.1;XT5.1;;66400dbb-3a70-4985-aee7-612a7ef23933
#_W1662;5korrus;-TR5.2;;-XT5.2;Harukarp, pindpaigaldus;Installatsioonikaabel;20235967;XPJ-HF C-Pro 3G2,5;3G2,5;0;1393,678506;m;8,8;141;FALSE;TRUE;TRUE;T810_C;TRUE;TRUE;FALSE;B549;5. korrus;TRUE;VMHT_TP_EAH-5-015_5k-aut.drw;1;#_W1662;;TR5.2;XT5.2;;475638f8-8e24-49a6-8ffb-d867017f2942
#_W1182;0korrus;-XT0.1;Harukarp, pindpaigaldus;-KK.D026;Ühenduskarp;Installatsioonikaabel;20235967;XPJ-HF C-Pro 3G2,5;3G2,5;0;11113,20746;m;8,8;141;FALSE;TRUE;TRUE;T810_C;TRUE;TRUE;FALSE;L.K0.3;-1. korrus;TRUE;VMHT_TP_EAH-5-010_-1k-aut.drw;1;#_W1182;;XT0.1;KK.D026;;69f43224-1f4e-493a-9d8e-8be3c58bfaf6
#_W1131;0korrus;-XT0.1;Harukarp, pindpaigaldus;-KK.D042;Ühenduskarp;Installatsioonikaabel;20235967;XPJ-HF C-Pro 3G2,5;3G2,5;0;12143,48886;m;8,8;141;FALSE;TRUE;TRUE;T810_C;TRUE;TRUE;FALSE;L.K0.3;-1. korrus;TRUE;VMHT_TP_EAH-5-010_-1k-aut.drw;1;#_W1131;;XT0.1;KK.D042;;d7400f3a-9c42-4a8e-8314-624ec4ae8e2f
#_W580;0korrus;-XT0.2;Harukarp, pindpaigaldus;-KK.D011;Ühenduskarp;Installatsioonikaabel;20235967;XPJ-HF C-Pro 3G2,5;3G2,5;0;2921,946136;m;8,8;141;FALSE;TRUE;TRUE;T810_C;TRUE;TRUE;FALSE;L.K0.1;-1. korrus;TRUE;VMHT_TP_EAH-5-010_-1k-aut.drw;1;#_W580;;XT0.2;KK.D011;;3b65433e-05e3-4cb6-8f6f-c8fb807e6e94
#_W1564;1korrus;-XT1.1;Harukarp, pindpaigaldus;-KK.A109;Ühenduskarp;Installatsioonikaabel;20235967;XPJ-HF C-Pro 3G2,5;3G2,5;0;2975,318962;m;8,8;141;FALSE;TRUE;TRUE;T810_C;TRUE;TRUE;FALSE;L.K1.4;1. korrus;TRUE;VMHT_TP_EAH-5-011_1k-aut.drw;1;#_W1564;;XT1.1;KK.A109;;1472fc29-abcb-4eff-b866-c4c2fca59041
#_W1556;1korrus;-XT1.1;Harukarp, pindpaigaldus;-KK.A110;Ühenduskarp;Installatsioonikaabel;20235967;XPJ-HF C-Pro 3G2,5;3G2,5;0;2945,486853;m;8,8;141;FALSE;TRUE;TRUE;T810_C;TRUE;TRUE;FALSE;L.K1.4;1. korrus;TRUE;VMHT_TP_EAH-5-011_1k-aut.drw;1;#_W1556;;XT1.1;KK.A110;;81bb2239-b613-458b-9006-5716a4fbaf1d
#_W1584;1korrus;-XT1.2;Harukarp, pindpaigaldus;-KK.A129;Ühenduskarp;Installatsioonikaabel;20235967;XPJ-HF C-Pro 3G2,5;3G2,5;0;7939,827061;m;8,8;141;FALSE;TRUE;TRUE;T810_C;TRUE;TRUE;FALSE;L.2.1.3;1. korrus;TRUE;VMHT_TP_EAH-5-011_1k-aut.drw;1;#_W1584;;XT1.2;KK.A129;;39604fd4-4a80-464e-9695-0cc6f961beca
#_W1587;1korrus;-XT1.2;Harukarp, pindpaigaldus;-KK.A125;Ühenduskarp;Installatsioonikaabel;20235967;XPJ-HF C-Pro 3G2,5;3G2,5;0;4046,731749;m;8,8;141;FALSE;TRUE;TRUE;T810_C;TRUE;TRUE;FALSE;L.2.1.3;1. korrus;TRUE;VMHT_TP_EAH-5-011_1k-aut.drw;1;#_W1587;;XT1.2;KK.A125;;6832f124-6ce8-475c-92d7-d6103ff215a8
#_W1580;1korrus;-XT1.2;Harukarp, pindpaigaldus;-KK.A124;Ühenduskarp;Installatsioonikaabel;20235967;XPJ-HF C-Pro 3G2,5;3G2,5;0;1460,642453;m;8,8;141;FALSE;TRUE;TRUE;T810_C;TRUE;TRUE;FALSE;L.2.1.3;1. korrus;TRUE;VMHT_TP_EAH-5-011_1k-aut.drw;1;#_W1580;;XT1.2;KK.A124;;a901e127-8a9c-45c5-858b-17c780d3f8d3
#_W1600;1korrus;-XT1.3;Harukarp, pindpaigaldus;-KK.A133;Ühenduskarp;Installatsioonikaabel;20235967;XPJ-HF C-Pro 3G2,5;3G2,5;0;2535,138072;m;8,8;141;FALSE;TRUE;TRUE;T810_C;TRUE;TRUE;FALSE;L.2.1.3;1. korrus;TRUE;VMHT_TP_EAH-5-011_1k-aut.drw;1;#_W1600;;XT1.3;KK.A133;;0fe05597-ccdb-4458-8d3b-e46d3e1395c8
#_W1610;1korrus;-XT1.3;Harukarp, pindpaigaldus;-KK.A139;Ühenduskarp;Installatsioonikaabel;20235967;XPJ-HF C-Pro 3G2,5;3G2,5;0;5177,224843;m;8,8;141;FALSE;TRUE;TRUE;T810_C;TRUE;TRUE;FALSE;L.2.1.3;1. korrus;TRUE;VMHT_TP_EAH-5-011_1k-aut.drw;1;#_W1610;;XT1.3;KK.A139;;5c3cef0f-9b72-417c-a610-7cbc05436071
#_W1603;1korrus;-XT1.3;Harukarp, pindpaigaldus;-KK.A134;Ühenduskarp;Installatsioonikaabel;20235967;XPJ-HF C-Pro 3G2,5;3G2,5;0;1853,722746;m;8,8;141;FALSE;TRUE;TRUE;T810_C;TRUE;TRUE;FALSE;L.2.1.3;1. korrus;TRUE;VMHT_TP_EAH-5-011_1k-aut.drw;1;#_W1603;;XT1.3;KK.A134;;ec57ddda-1302-4e74-baef-f10f77d6cdc0
#2_W657;1korrus;-XT1.4;Harukarp, pindpaigaldus;-KK.B115;Ühenduskarp;Installatsioonikaabel;20235967;XPJ-HF C-Pro 3G2,5;3G2,5;0;5788,632013;m;8,8;141;FALSE;TRUE;TRUE;T810_C;TRUE;TRUE;FALSE;L.3.1.1;1. korrus;TRUE;VMHT_TP_EAH-5-011_1k-aut.drw;1;#2_W657;;XT1.4;KK.B115;;1ebd4290-97c7-4bac-be35-8c3d1f036b31
#_W1862;1korrus;-XT1.4;Harukarp, pindpaigaldus;-KK.B117;Ühenduskarp;Installatsioonikaabel;20235967;XPJ-HF C-Pro 3G2,5;3G2,5;0;3450,547835;m;8,8;141;FALSE;TRUE;TRUE;T810_C;TRUE;TRUE;FALSE;L.3.1.1;1. korrus;TRUE;VMHT_TP_EAH-5-011_1k-aut.drw;1;#_W1862;;XT1.4;KK.B117;;477ef816-462b-425d-bbf5-e7c8a8ed3c1f
#_W1688;1korrus;-XT1.4;Harukarp, pindpaigaldus;-KK.B118;Ühenduskarp;Installatsioonikaabel;20235967;XPJ-HF C-Pro 3G2,5;3G2,5;0;6042,841522;m;8,8;141;FALSE;TRUE;TRUE;T810_C;TRUE;TRUE;FALSE;L.3.1.1;1. korrus;TRUE;VMHT_TP_EAH-5-011_1k-aut.drw;1;#_W1688;;XT1.4;KK.B118;;eaf8ba3f-ba02-4058-a477-c09a87362c39
#_W1695;1korrus;-XT1.5;Harukarp, pindpaigaldus;-KK.B150;Ühenduskarp;Installatsioonikaabel;20235967;XPJ-HF C-Pro 3G2,5;3G2,5;0;8326,29653;m;8,8;141;FALSE;TRUE;TRUE;T810_C;TRUE;TRUE;FALSE;L.5.1.1;1. korrus;TRUE;VMHT_TP_EAH-5-011_1k-aut.drw;1;#_W1695;;XT1.5;KK.B150;;0254d844-fb49-43d9-9f55-85b39b329d8e
#_W1707;1korrus;-XT1.5;Harukarp, pindpaigaldus;-KK.B143;Ühenduskarp;Installatsioonikaabel;20235967;XPJ-HF C-Pro 3G2,5;3G2,5;0;5416,829419;m;8,8;141;FALSE;TRUE;TRUE;T810_C;TRUE;TRUE;FALSE;L.5.1.1;1. korrus;TRUE;VMHT_TP_EAH-5-011_1k-aut.drw;1;#_W1707;;XT1.5;KK.B143;;4aac0da9-371b-467a-b86e-a59392aabf30
#_W1713;1korrus;-XT1.5;Harukarp, pindpaigaldus;-KK.B156;Ühenduskarp;Installatsioonikaabel;20235967;XPJ-HF C-Pro 3G2,5;3G2,5;0;5625,200916;m;8,8;141;FALSE;TRUE;TRUE;T810_C;TRUE;TRUE;FALSE;L.5.1.1;1. korrus;TRUE;VMHT_TP_EAH-5-011_1k-aut.drw;1;#_W1713;;XT1.5;KK.B156;;7a62c37e-b30b-4a89-84a8-953436a41423
#_W1771;1korrus;-XT1.6;Harukarp, pindpaigaldus;-KK.C134;Ühenduskarp;Installatsioonikaabel;20235967;XPJ-HF C-Pro 3G2,5;3G2,5;0;4598,379345;m;8,8;141;FALSE;TRUE;TRUE;T810_C;TRUE;TRUE;FALSE;L7;1. korrus;TRUE;VMHT_TP_EAH-5-011_1k-aut.drw;1;#_W1771;;XT1.6;KK.C134;;1fb2ce4d-4340-43cd-90ad-ba3bfae728ec
#_W1766;1korrus;-XT1.6;Harukarp, pindpaigaldus;-KK.C120;Ühenduskarp;Installatsioonikaabel;20235967;XPJ-HF C-Pro 3G2,5;3G2,5;0;4982,884409;m;8,8;141;FALSE;TRUE;TRUE;T810_C;TRUE;TRUE;FALSE;L7;1. korrus;TRUE;VMHT_TP_EAH-5-011_1k-aut.drw;1;#_W1766;;XT1.6;KK.C120;;2697b805-ff80-4a82-8c76-18d4b768524b
#_W1772;1korrus;-XT1.6;Harukarp, pindpaigaldus;-KK.C119;Ühenduskarp;Installatsioonikaabel;20235967;XPJ-HF C-Pro 3G2,5;3G2,5;0;2522,617482;m;8,8;141;FALSE;TRUE;TRUE;T810_C;TRUE;TRUE;FALSE;L7;1. korrus;TRUE;VMHT_TP_EAH-5-011_1k-aut.drw;1;#_W1772;;XT1.6;KK.C119;;d703e115-6a44-412c-989c-340f599d6618
#_W1751;1korrus;-XT1.7;Harukarp, pindpaigaldus;-KK.C112;Ühenduskarp;Installatsioonikaabel;20235967;XPJ-HF C-Pro 3G2,5;3G2,5;0;2439,469242;m;8,8;141;FALSE;TRUE;TRUE;T810_C;TRUE;TRUE;FALSE;L7;1. korrus;TRUE;VMHT_TP_EAH-5-011_1k-aut.drw;1;#_W1751;;XT1.7;KK.C112;;178f82f0-6130-4f13-88f0-e9c995227f4c
#_W1759;1korrus;-XT1.7;Harukarp, pindpaigaldus;-KK.C111;Ühenduskarp;Installatsioonikaabel;20235967;XPJ-HF C-Pro 3G2,5;3G2,5;0;2455,887065;m;8,8;141;FALSE;TRUE;TRUE;T810_C;TRUE;TRUE;FALSE;L7;1. korrus;TRUE;VMHT_TP_EAH-5-011_1k-aut.drw;1;#_W1759;;XT1.7;KK.C111;;25a2c93a-fcff-4b08-a789-ae03e582ba45
#_W1756;1korrus;-XT1.7;Harukarp, pindpaigaldus;-KK.L7;Ühenduskarp;Installatsioonikaabel;20235967;XPJ-HF C-Pro 3G2,5;3G2,5;0;8451,439866;m;8,8;141;FALSE;TRUE;TRUE;T810_C;TRUE;TRUE;FALSE;L7;1. korrus;TRUE;VMHT_TP_EAH-5-011_1k-aut.drw;1;#_W1756;;XT1.7;KK.L7;;b6a8f884-3fb1-4812-bb4e-37caebd81540
#_W412;2korrus;-XT2.1;Harukarp, pindpaigaldus;-KK.A208;Ühenduskarp;Installatsioonikaabel;20235967;XPJ-HF C-Pro 3G2,5;3G2,5;0;4990,048265;m;8,8;141;FALSE;TRUE;TRUE;T810_C;TRUE;TRUE;FALSE;L.K2.1;2. korrus;TRUE;VMHT_TP_EAH-5-012_2k-aut.drw;1;#_W412;;XT2.1;KK.A208;;384717a7-3fbf-43da-bd5d-50cb7e5005ef
#_W1189;2korrus;-XT2.1;Harukarp, pindpaigaldus;-KK.A212;Ühenduskarp;Installatsioonikaabel;20235967;XPJ-HF C-Pro 3G2,5;3G2,5;0;1872,809401;m;8,8;141;FALSE;TRUE;TRUE;T810_C;TRUE;TRUE;FALSE;L.K2.1;2. korrus;TRUE;VMHT_TP_EAH-5-012_2k-aut.drw;1;#_W1189;;XT2.1;KK.A212;;a824fb62-98bc-4842-a15e-c696a8bbd79d
#_W1198;2korrus;-XT2.1;Harukarp, pindpaigaldus;-KK.A213;Ühenduskarp;Installatsioonikaabel;20235967;XPJ-HF C-Pro 3G2,5;3G2,5;0;5178,223155;m;8,8;141;FALSE;TRUE;TRUE;T810_C;TRUE;TRUE;FALSE;L.K2.1;2. korrus;TRUE;VMHT_TP_EAH-5-012_2k-aut.drw;1;#_W1198;;XT2.1;KK.A213;;f559d71d-8f11-4794-912c-64a7d7609733
#_W1239;2korrus;-XT2.2;Harukarp, pindpaigaldus;-KK.A241;Ühenduskarp;Installatsioonikaabel;20235967;XPJ-HF C-Pro 3G2,5;3G2,5;0;2863,163475;m;8,8;141;FALSE;TRUE;TRUE;T810_C;TRUE;TRUE;FALSE;L2.1.2;2. korrus;TRUE;VMHT_TP_EAH-5-012_2k-aut.drw;1;#_W1239;;XT2.2;KK.A241;;b56ab827-dc0a-4bfa-8cb8-4ab1e3782677
#_W1246;2korrus;-XT2.2;Harukarp, pindpaigaldus;-KK.A244;Ühenduskarp;Installatsioonikaabel;20235967;XPJ-HF C-Pro 3G2,5;3G2,5;0;2654,13681;m;8,8;141;FALSE;TRUE;TRUE;T810_C;TRUE;TRUE;FALSE;L2.1.2;2. korrus;TRUE;VMHT_TP_EAH-5-012_2k-aut.drw;1;#_W1246;;XT2.2;KK.A244;;c2f69b4e-5d2d-4fe4-a8bc-ed1e86d5b955
#_W401;2korrus;-XT2.2;Harukarp, pindpaigaldus;-KK.A235;Ühenduskarp;Installatsioonikaabel;20235967;XPJ-HF C-Pro 3G2,5;3G2,5;0;9767,365486;m;8,8;141;FALSE;TRUE;TRUE;T810_C;TRUE;TRUE;FALSE;L2.1.2;2. korrus;TRUE;VMHT_TP_EAH-5-012_2k-aut.drw;1;#_W401;;XT2.2;KK.A235;;dc11af66-665a-4797-b05e-270d7560c9ce
#_W1236;2korrus;-XT2.2;Harukarp, pindpaigaldus;-KK.A243;Ühenduskarp;Installatsioonikaabel;20235967;XPJ-HF C-Pro 3G2,5;3G2,5;0;3901,578401;m;8,8;141;FALSE;TRUE;TRUE;T810_C;TRUE;TRUE;FALSE;L2.1.2;2. korrus;TRUE;VMHT_TP_EAH-5-012_2k-aut.drw;1;#_W1236;;XT2.2;KK.A243;;ddc89947-f6fd-4805-9a41-76626210ce23
#_W1267;2korrus;-XT2.3;Harukarp, pindpaigaldus;-KK.A260;Ühenduskarp;Installatsioonikaabel;20235967;XPJ-HF C-Pro 3G2,5;3G2,5;0;3139,285762;m;8,8;141;FALSE;TRUE;TRUE;T810_C;TRUE;TRUE;FALSE;L.2.1.1;2. korrus;TRUE;VMHT_TP_EAH-5-012_2k-aut.drw;1;#_W1267;;XT2.3;KK.A260;;3fc14dd0-7a13-472a-801c-f6bef074d991
